Train Caffe Model Done,,,,,,,,,,
/home/ubuntu/ImageSet/Level0_PNG/1302_left.png ,Level0 PNG ,97.26%,Level1 PNG ,1.98%,Level2 PNG ,0.72%,Level4 PNG ,0.02%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level1_PNG/15248_left.png ,Level0 PNG ,42.58%,Level1 PNG ,33.42%,Level2 PNG ,22.43%,Level4 PNG ,1.4%,Level3 PNG ,0.18%
/home/ubuntu/ImageSet/Level1_PNG/12063_left.png ,Level2 PNG ,76.0%,Level0 PNG ,14.15%,Level1 PNG ,9.43%,Level4 PNG ,0.36%,Level3 PNG ,0.06%
/home/ubuntu/ImageSet/Level1_PNG/18972_right.png ,Level0 PNG ,79.1%,Level1 PNG ,19.29%,Level2 PNG ,0.99%,Level3 PNG ,0.41%,Level4 PNG ,0.2%
/home/ubuntu/ImageSet/Level1_PNG/15578_left.png ,Level1 PNG ,65.96%,Level2 PNG ,33.33%,Level0 PNG ,0.5%,Level3 PNG ,0.16%,Level4 PNG ,0.05%
/home/ubuntu/ImageSet/Level1_PNG/16042_right.png ,Level0 PNG ,90.29%,Level2 PNG ,7.83%,Level1 PNG ,1.18%,Level4 PNG ,0.65%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level1_PNG/17234_right.png ,Level0 PNG ,80.51%,Level2 PNG ,10.79%,Level1 PNG ,8.25%,Level4 PNG ,0.31%,Level3 PNG ,0.14%
/home/ubuntu/ImageSet/Level1_PNG/17491_right.png ,Level0 PNG ,94.72%,Level1 PNG ,4.28%,Level2 PNG ,0.73%,Level4 PNG ,0.25%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level1_PNG/10758_left.png ,Level0 PNG ,98.55%,Level1 PNG ,1.02%,Level2 PNG ,0.25%,Level4 PNG ,0.14%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level1_PNG/12070_right.png ,Level2 PNG ,77.51%,Level4 PNG ,21.28%,Level1 PNG ,0.49%,Level3 PNG ,0.39%,Level0 PNG ,0.34%
/home/ubuntu/ImageSet/Level1_PNG/14248_left.png ,Level0 PNG ,47.23%,Level2 PNG ,44.38%,Level1 PNG ,7.93%,Level3 PNG ,0.37%,Level4 PNG ,0.1%
/home/ubuntu/ImageSet/Level1_PNG/16458_right.png ,Level0 PNG ,37.41%,Level1 PNG ,31.15%,Level2 PNG ,31.11%,Level4 PNG ,0.22%,Level3 PNG ,0.1%
/home/ubuntu/ImageSet/Level1_PNG/13714_right.png ,Level0 PNG ,64.67%,Level1 PNG ,23.4%,Level2 PNG ,10.25%,Level4 PNG ,1.19%,Level3 PNG ,0.49%
/home/ubuntu/ImageSet/Level1_PNG/14467_right.png ,Level1 PNG ,53.34%,Level0 PNG ,26.64%,Level2 PNG ,19.89%,Level3 PNG ,0.1%,Level4 PNG ,0.03%
/home/ubuntu/ImageSet/Level1_PNG/15750_left.png ,Level1 PNG ,48.26%,Level0 PNG ,30.96%,Level2 PNG ,19.71%,Level4 PNG ,0.88%,Level3 PNG ,0.19%
/home/ubuntu/ImageSet/Level1_PNG/14041_left.png ,Level0 PNG ,79.55%,Level2 PNG ,15.72%,Level1 PNG ,3.88%,Level3 PNG ,0.64%,Level4 PNG ,0.22%
/home/ubuntu/ImageSet/Level1_PNG/11162_left.png ,Level2 PNG ,75.39%,Level1 PNG ,22.71%,Level0 PNG ,1.37%,Level4 PNG ,0.44%,Level3 PNG ,0.09%
/home/ubuntu/ImageSet/Level1_PNG/13229_right.png ,Level1 PNG ,59.62%,Level2 PNG ,20.41%,Level0 PNG ,19.11%,Level4 PNG ,0.55%,Level3 PNG ,0.32%
/home/ubuntu/ImageSet/Level1_PNG/12924_left.png ,Level0 PNG ,89.92%,Level2 PNG ,8.35%,Level1 PNG ,1.4%,Level4 PNG ,0.2%,Level3 PNG ,0.13%
/home/ubuntu/ImageSet/Level1_PNG/1532_left.png ,Level0 PNG ,86.4%,Level2 PNG ,12.13%,Level1 PNG ,0.79%,Level4 PNG ,0.5%,Level3 PNG ,0.19%
/home/ubuntu/ImageSet/Level1_PNG/15530_right.png ,Level0 PNG ,84.69%,Level2 PNG ,14.04%,Level1 PNG ,0.91%,Level3 PNG ,0.33%,Level4 PNG ,0.03%
/home/ubuntu/ImageSet/Level1_PNG/16488_left.png ,Level0 PNG ,63.3%,Level1 PNG ,31.81%,Level2 PNG ,3.22%,Level4 PNG ,1.48%,Level3 PNG ,0.19%
/home/ubuntu/ImageSet/Level1_PNG/16641_left.png ,Level1 PNG ,63.76%,Level0 PNG ,28.82%,Level2 PNG ,7.27%,Level3 PNG ,0.11%,Level4 PNG ,0.05%
/home/ubuntu/ImageSet/Level1_PNG/12144_left.png ,Level0 PNG ,98.3%,Level2 PNG ,0.94%,Level1 PNG ,0.65%,Level3 PNG ,0.09%,Level4 PNG ,0.02%
/home/ubuntu/ImageSet/Level1_PNG/12878_left.png ,Level0 PNG ,90.93%,Level1 PNG ,7.2%,Level2 PNG ,1.64%,Level4 PNG ,0.22%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level1_PNG/19452_left.png ,Level0 PNG ,79.44%,Level1 PNG ,12.63%,Level2 PNG ,7.7%,Level3 PNG ,0.19%,Level4 PNG ,0.03%
/home/ubuntu/ImageSet/Level1_PNG/1851_left.png ,Level2 PNG ,37.77%,Level0 PNG ,28.48%,Level4 PNG ,27.84%,Level1 PNG ,5.75%,Level3 PNG ,0.15%
/home/ubuntu/ImageSet/Level1_PNG/15775_right.png ,Level4 PNG ,50.66%,Level0 PNG ,28.08%,Level2 PNG ,17.0%,Level1 PNG ,2.31%,Level3 PNG ,1.95%
/home/ubuntu/ImageSet/Level1_PNG/12452_left.png ,Level2 PNG ,57.48%,Level1 PNG ,39.85%,Level0 PNG ,2.28%,Level4 PNG ,0.28%,Level3 PNG ,0.11%
/home/ubuntu/ImageSet/Level1_PNG/1266_right.png ,Level0 PNG ,54.72%,Level1 PNG ,28.33%,Level2 PNG ,16.56%,Level3 PNG ,0.21%,Level4 PNG ,0.19%
/home/ubuntu/ImageSet/Level1_PNG/16612_right.png ,Level0 PNG ,96.62%,Level2 PNG ,1.71%,Level1 PNG ,1.47%,Level4 PNG ,0.19%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level1_PNG/16197_right.png ,Level1 PNG ,68.21%,Level0 PNG ,25.59%,Level2 PNG ,4.53%,Level3 PNG ,1.61%,Level4 PNG ,0.06%
/home/ubuntu/ImageSet/Level1_PNG/19046_left.png ,Level0 PNG ,74.09%,Level1 PNG ,21.3%,Level2 PNG ,3.36%,Level3 PNG ,1.01%,Level4 PNG ,0.23%
/home/ubuntu/ImageSet/Level1_PNG/13762_right.png ,Level0 PNG ,92.73%,Level2 PNG ,3.76%,Level1 PNG ,2.97%,Level4 PNG ,0.54%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level1_PNG/12547_right.png ,Level0 PNG ,68.64%,Level1 PNG ,30.61%,Level2 PNG ,0.63%,Level4 PNG ,0.09%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level1_PNG/19269_right.png ,Level4 PNG ,54.71%,Level0 PNG ,31.81%,Level3 PNG ,8.15%,Level2 PNG ,2.93%,Level1 PNG ,2.4%
/home/ubuntu/ImageSet/Level1_PNG/13490_left.png ,Level0 PNG ,76.2%,Level1 PNG ,22.26%,Level2 PNG ,1.27%,Level4 PNG ,0.25%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level1_PNG/12444_left.png ,Level0 PNG ,56.53%,Level2 PNG ,34.48%,Level1 PNG ,7.21%,Level4 PNG ,1.68%,Level3 PNG ,0.1%
/home/ubuntu/ImageSet/Level1_PNG/17298_right.png ,Level0 PNG ,91.8%,Level1 PNG ,8.12%,Level2 PNG ,0.05%,Level3 PNG ,0.02%,Level4 PNG ,0.0%
/home/ubuntu/ImageSet/Level1_PNG/1833_right.png ,Level1 PNG ,36.37%,Level2 PNG ,34.44%,Level0 PNG ,26.75%,Level3 PNG ,2.32%,Level4 PNG ,0.12%
/home/ubuntu/ImageSet/Level1_PNG/10853_right.png ,Level1 PNG ,78.42%,Level4 PNG ,7.43%,Level0 PNG ,6.3%,Level3 PNG ,4.7%,Level2 PNG ,3.14%
/home/ubuntu/ImageSet/Level1_PNG/17986_right.png ,Level2 PNG ,54.07%,Level4 PNG ,37.68%,Level0 PNG ,4.07%,Level3 PNG ,2.81%,Level1 PNG ,1.37%
/home/ubuntu/ImageSet/Level1_PNG/178_right.png ,Level2 PNG ,61.97%,Level1 PNG ,25.68%,Level3 PNG ,7.36%,Level4 PNG ,4.81%,Level0 PNG ,0.18%
/home/ubuntu/ImageSet/Level1_PNG/10925_right.png ,Level0 PNG ,79.33%,Level1 PNG ,19.64%,Level2 PNG ,0.58%,Level4 PNG ,0.41%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level1_PNG/10233_right.png ,Level1 PNG ,87.31%,Level2 PNG ,9.61%,Level3 PNG ,2.48%,Level0 PNG ,0.5%,Level4 PNG ,0.1%
/home/ubuntu/ImageSet/Level1_PNG/15708_left.png ,Level1 PNG ,42.88%,Level0 PNG ,31.26%,Level2 PNG ,25.25%,Level4 PNG ,0.39%,Level3 PNG ,0.22%
/home/ubuntu/ImageSet/Level1_PNG/1856_right.png ,Level0 PNG ,78.11%,Level1 PNG ,11.61%,Level2 PNG ,9.52%,Level3 PNG ,0.58%,Level4 PNG ,0.17%
/home/ubuntu/ImageSet/Level1_PNG/11959_left.png ,Level0 PNG ,54.44%,Level2 PNG ,31.09%,Level1 PNG ,9.13%,Level3 PNG ,2.75%,Level4 PNG ,2.58%
/home/ubuntu/ImageSet/Level1_PNG/16249_right.png ,Level0 PNG ,74.2%,Level1 PNG ,23.9%,Level2 PNG ,1.74%,Level4 PNG ,0.15%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level1_PNG/18528_left.png ,Level2 PNG ,57.71%,Level1 PNG ,35.08%,Level0 PNG ,5.14%,Level3 PNG ,1.87%,Level4 PNG ,0.2%
/home/ubuntu/ImageSet/Level1_PNG/14825_right.png ,Level1 PNG ,70.74%,Level2 PNG ,24.8%,Level0 PNG ,3.67%,Level3 PNG ,0.71%,Level4 PNG ,0.07%
/home/ubuntu/ImageSet/Level1_PNG/17113_left.png ,Level1 PNG ,77.16%,Level2 PNG ,11.96%,Level0 PNG ,9.48%,Level4 PNG ,1.19%,Level3 PNG ,0.22%
/home/ubuntu/ImageSet/Level1_PNG/14377_left.png ,Level2 PNG ,98.19%,Level4 PNG ,1.76%,Level0 PNG ,0.04%,Level3 PNG ,0.01%,Level1 PNG ,0.0%
/home/ubuntu/ImageSet/Level1_PNG/1036_right.png ,Level0 PNG ,57.71%,Level2 PNG ,38.29%,Level1 PNG ,2.51%,Level4 PNG ,1.26%,Level3 PNG ,0.23%
/home/ubuntu/ImageSet/Level1_PNG/13490_right.png ,Level0 PNG ,73.54%,Level2 PNG ,13.94%,Level1 PNG ,10.87%,Level4 PNG ,1.6%,Level3 PNG ,0.05%
/home/ubuntu/ImageSet/Level1_PNG/17798_left.png ,Level0 PNG ,59.11%,Level1 PNG ,32.24%,Level2 PNG ,8.22%,Level3 PNG ,0.27%,Level4 PNG ,0.16%
/home/ubuntu/ImageSet/Level1_PNG/14193_right.png ,Level1 PNG ,54.76%,Level0 PNG ,26.01%,Level2 PNG ,15.8%,Level4 PNG ,2.72%,Level3 PNG ,0.71%
/home/ubuntu/ImageSet/Level1_PNG/10822_right.png ,Level1 PNG ,53.54%,Level0 PNG ,35.65%,Level2 PNG ,6.75%,Level4 PNG ,3.93%,Level3 PNG ,0.14%
/home/ubuntu/ImageSet/Level1_PNG/178_left.png ,Level2 PNG ,63.73%,Level4 PNG ,20.2%,Level3 PNG ,12.93%,Level1 PNG ,2.62%,Level0 PNG ,0.53%
/home/ubuntu/ImageSet/Level1_PNG/15095_right.png ,Level2 PNG ,50.31%,Level0 PNG ,29.64%,Level1 PNG ,19.6%,Level4 PNG ,0.22%,Level3 PNG ,0.22%
/home/ubuntu/ImageSet/Level1_PNG/1520_left.png ,Level0 PNG ,56.09%,Level1 PNG ,36.43%,Level2 PNG ,7.15%,Level3 PNG ,0.21%,Level4 PNG ,0.11%
/home/ubuntu/ImageSet/Level1_PNG/17501_left.png ,Level0 PNG ,70.53%,Level1 PNG ,15.45%,Level2 PNG ,13.75%,Level4 PNG ,0.24%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level1_PNG/14805_right.png ,Level1 PNG ,55.79%,Level0 PNG ,25.2%,Level4 PNG ,10.23%,Level2 PNG ,8.43%,Level3 PNG ,0.35%
/home/ubuntu/ImageSet/Level1_PNG/1139_left.png ,Level0 PNG ,59.35%,Level1 PNG ,22.72%,Level2 PNG ,15.77%,Level4 PNG ,1.61%,Level3 PNG ,0.56%
/home/ubuntu/ImageSet/Level1_PNG/12676_left.png ,Level2 PNG ,78.36%,Level0 PNG ,11.67%,Level3 PNG ,6.95%,Level4 PNG ,2.74%,Level1 PNG ,0.28%
/home/ubuntu/ImageSet/Level1_PNG/18205_left.png ,Level2 PNG ,57.73%,Level0 PNG ,23.78%,Level1 PNG ,17.94%,Level4 PNG ,0.49%,Level3 PNG ,0.06%
/home/ubuntu/ImageSet/Level1_PNG/12795_left.png ,Level2 PNG ,73.11%,Level0 PNG ,20.95%,Level1 PNG ,4.57%,Level4 PNG ,1.15%,Level3 PNG ,0.21%
/home/ubuntu/ImageSet/Level1_PNG/17359_right.png ,Level0 PNG ,77.42%,Level1 PNG ,22.49%,Level2 PNG ,0.06%,Level4 PNG ,0.03%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level1_PNG/1077_right.png ,Level0 PNG ,96.58%,Level1 PNG ,2.89%,Level3 PNG ,0.36%,Level2 PNG ,0.17%,Level4 PNG ,0.0%
/home/ubuntu/ImageSet/Level1_PNG/15793_right.png ,Level0 PNG ,92.02%,Level1 PNG ,6.48%,Level2 PNG ,1.44%,Level4 PNG ,0.03%,Level3 PNG ,0.02%
/home/ubuntu/ImageSet/Level1_PNG/16289_left.png ,Level0 PNG ,86.34%,Level2 PNG ,8.99%,Level1 PNG ,2.46%,Level4 PNG ,2.18%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level1_PNG/10384_left.png ,Level4 PNG ,87.16%,Level2 PNG ,10.05%,Level0 PNG ,2.75%,Level3 PNG ,0.02%,Level1 PNG ,0.01%
/home/ubuntu/ImageSet/Level1_PNG/16290_left.png ,Level0 PNG ,52.13%,Level2 PNG ,23.66%,Level1 PNG ,18.9%,Level3 PNG ,2.88%,Level4 PNG ,2.42%
/home/ubuntu/ImageSet/Level1_PNG/12903_right.png ,Level1 PNG ,42.88%,Level0 PNG ,32.23%,Level2 PNG ,24.64%,Level4 PNG ,0.14%,Level3 PNG ,0.11%
/home/ubuntu/ImageSet/Level1_PNG/14336_left.png ,Level1 PNG ,46.78%,Level0 PNG ,23.16%,Level2 PNG ,21.36%,Level4 PNG ,8.58%,Level3 PNG ,0.12%
/home/ubuntu/ImageSet/Level1_PNG/10594_right.png ,Level2 PNG ,61.74%,Level4 PNG ,27.03%,Level0 PNG ,9.0%,Level1 PNG ,2.11%,Level3 PNG ,0.13%
/home/ubuntu/ImageSet/Level1_PNG/11446_left.png ,Level0 PNG ,78.64%,Level2 PNG ,17.74%,Level1 PNG ,3.54%,Level4 PNG ,0.05%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level1_PNG/17028_right.png ,Level0 PNG ,58.92%,Level2 PNG ,24.8%,Level1 PNG ,15.38%,Level4 PNG ,0.79%,Level3 PNG ,0.11%
/home/ubuntu/ImageSet/Level1_PNG/12170_right.png ,Level1 PNG ,57.91%,Level0 PNG ,25.66%,Level2 PNG ,14.46%,Level4 PNG ,1.35%,Level3 PNG ,0.62%
/home/ubuntu/ImageSet/Level1_PNG/18368_right.png ,Level2 PNG ,83.79%,Level0 PNG ,10.95%,Level1 PNG ,4.33%,Level4 PNG ,0.89%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level1_PNG/11547_right.png ,Level1 PNG ,53.29%,Level2 PNG ,43.03%,Level0 PNG ,3.37%,Level3 PNG ,0.18%,Level4 PNG ,0.12%
/home/ubuntu/ImageSet/Level1_PNG/10220_left.png ,Level1 PNG ,54.35%,Level0 PNG ,41.5%,Level2 PNG ,2.11%,Level3 PNG ,1.84%,Level4 PNG ,0.2%
/home/ubuntu/ImageSet/Level1_PNG/13962_left.png ,Level0 PNG ,88.27%,Level4 PNG ,9.41%,Level1 PNG ,1.39%,Level3 PNG ,0.5%,Level2 PNG ,0.43%
/home/ubuntu/ImageSet/Level1_PNG/14627_right.png ,Level0 PNG ,96.34%,Level1 PNG ,2.51%,Level2 PNG ,0.75%,Level4 PNG ,0.39%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level1_PNG/12554_left.png ,Level0 PNG ,78.27%,Level2 PNG ,15.71%,Level1 PNG ,4.37%,Level3 PNG ,1.59%,Level4 PNG ,0.06%
/home/ubuntu/ImageSet/Level1_PNG/16672_right.png ,Level0 PNG ,97.61%,Level1 PNG ,1.65%,Level2 PNG ,0.71%,Level4 PNG ,0.03%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level1_PNG/17555_left.png ,Level2 PNG ,48.22%,Level0 PNG ,17.81%,Level4 PNG ,16.19%,Level3 PNG ,10.57%,Level1 PNG ,7.2%
/home/ubuntu/ImageSet/Level1_PNG/1369_left.png ,Level2 PNG ,84.57%,Level1 PNG ,13.66%,Level0 PNG ,1.01%,Level4 PNG ,0.51%,Level3 PNG ,0.25%
/home/ubuntu/ImageSet/Level1_PNG/18233_right.png ,Level1 PNG ,41.0%,Level0 PNG ,34.07%,Level4 PNG ,16.91%,Level2 PNG ,7.81%,Level3 PNG ,0.22%
/home/ubuntu/ImageSet/Level1_PNG/15554_right.png ,Level1 PNG ,91.88%,Level2 PNG ,5.47%,Level0 PNG ,1.98%,Level4 PNG ,0.45%,Level3 PNG ,0.23%
/home/ubuntu/ImageSet/Level1_PNG/17868_right.png ,Level4 PNG ,80.72%,Level2 PNG ,14.79%,Level0 PNG ,2.98%,Level3 PNG ,1.38%,Level1 PNG ,0.13%
/home/ubuntu/ImageSet/Level1_PNG/11740_left.png ,Level2 PNG ,63.23%,Level0 PNG ,33.65%,Level1 PNG ,2.77%,Level3 PNG ,0.29%,Level4 PNG ,0.06%
/home/ubuntu/ImageSet/Level1_PNG/1932_right.png ,Level4 PNG ,87.57%,Level2 PNG ,12.26%,Level0 PNG ,0.12%,Level3 PNG ,0.05%,Level1 PNG ,0.0%
/home/ubuntu/ImageSet/Level1_PNG/16280_left.png ,Level0 PNG ,85.8%,Level1 PNG ,13.58%,Level2 PNG ,0.45%,Level3 PNG ,0.14%,Level4 PNG ,0.03%
/home/ubuntu/ImageSet/Level1_PNG/18648_right.png ,Level0 PNG ,80.69%,Level1 PNG ,15.83%,Level2 PNG ,3.42%,Level4 PNG ,0.04%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level1_PNG/15029_right.png ,Level0 PNG ,66.06%,Level1 PNG ,23.72%,Level2 PNG ,9.73%,Level3 PNG ,0.28%,Level4 PNG ,0.2%
/home/ubuntu/ImageSet/Level1_PNG/10269_left.png ,Level0 PNG ,61.95%,Level2 PNG ,19.42%,Level1 PNG ,16.76%,Level4 PNG ,1.79%,Level3 PNG ,0.09%
/home/ubuntu/ImageSet/Level1_PNG/17191_right.png ,Level1 PNG ,76.19%,Level2 PNG ,14.4%,Level3 PNG ,4.64%,Level0 PNG ,4.56%,Level4 PNG ,0.21%
/home/ubuntu/ImageSet/Level1_PNG/13714_left.png ,Level1 PNG ,57.5%,Level0 PNG ,40.05%,Level2 PNG ,1.96%,Level4 PNG ,0.38%,Level3 PNG ,0.1%
/home/ubuntu/ImageSet/Level1_PNG/12372_left.png ,Level2 PNG ,86.5%,Level0 PNG ,5.72%,Level4 PNG ,4.91%,Level1 PNG ,2.39%,Level3 PNG ,0.49%
/home/ubuntu/ImageSet/Level1_PNG/13891_left.png ,Level0 PNG ,86.28%,Level1 PNG ,6.42%,Level2 PNG ,4.77%,Level4 PNG ,2.25%,Level3 PNG ,0.28%
/home/ubuntu/ImageSet/Level1_PNG/1592_right.png ,Level0 PNG ,96.56%,Level2 PNG ,1.99%,Level4 PNG ,1.21%,Level1 PNG ,0.23%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level1_PNG/12922_left.png ,Level0 PNG ,93.87%,Level1 PNG ,2.7%,Level2 PNG ,2.5%,Level4 PNG ,0.81%,Level3 PNG ,0.11%
/home/ubuntu/ImageSet/Level1_PNG/17461_left.png ,Level2 PNG ,85.52%,Level1 PNG ,11.5%,Level4 PNG ,2.34%,Level0 PNG ,0.52%,Level3 PNG ,0.12%
/home/ubuntu/ImageSet/Level1_PNG/11053_right.png ,Level0 PNG ,86.03%,Level1 PNG ,11.97%,Level2 PNG ,1.45%,Level4 PNG ,0.47%,Level3 PNG ,0.07%
/home/ubuntu/ImageSet/Level1_PNG/17688_right.png ,Level1 PNG ,35.34%,Level0 PNG ,33.1%,Level2 PNG ,26.78%,Level3 PNG ,3.88%,Level4 PNG ,0.9%
/home/ubuntu/ImageSet/Level1_PNG/114_right.png ,Level0 PNG ,71.01%,Level1 PNG ,16.17%,Level2 PNG ,12.42%,Level4 PNG ,0.37%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level1_PNG/17699_right.png ,Level3 PNG ,43.33%,Level1 PNG ,39.15%,Level2 PNG ,16.53%,Level0 PNG ,0.72%,Level4 PNG ,0.26%
/home/ubuntu/ImageSet/Level1_PNG/12227_right.png ,Level0 PNG ,80.65%,Level1 PNG ,18.09%,Level2 PNG ,0.83%,Level4 PNG ,0.37%,Level3 PNG ,0.07%
/home/ubuntu/ImageSet/Level1_PNG/1933_left.png ,Level0 PNG ,80.64%,Level2 PNG ,9.11%,Level1 PNG ,7.05%,Level3 PNG ,2.94%,Level4 PNG ,0.26%
/home/ubuntu/ImageSet/Level1_PNG/19158_left.png ,Level2 PNG ,55.67%,Level1 PNG ,43.71%,Level0 PNG ,0.43%,Level3 PNG ,0.14%,Level4 PNG ,0.04%
/home/ubuntu/ImageSet/Level1_PNG/11308_right.png ,Level0 PNG ,42.89%,Level2 PNG ,39.71%,Level4 PNG ,15.46%,Level1 PNG ,1.82%,Level3 PNG ,0.12%
/home/ubuntu/ImageSet/Level1_PNG/16741_left.png ,Level0 PNG ,47.12%,Level1 PNG ,45.34%,Level2 PNG ,4.98%,Level4 PNG ,2.25%,Level3 PNG ,0.3%
/home/ubuntu/ImageSet/Level1_PNG/12268_right.png ,Level2 PNG ,79.32%,Level1 PNG ,20.1%,Level3 PNG ,0.36%,Level4 PNG ,0.13%,Level0 PNG ,0.09%
/home/ubuntu/ImageSet/Level1_PNG/14584_right.png ,Level4 PNG ,67.98%,Level2 PNG ,31.11%,Level3 PNG ,0.78%,Level1 PNG ,0.08%,Level0 PNG ,0.06%
/home/ubuntu/ImageSet/Level1_PNG/12018_right.png ,Level0 PNG ,56.33%,Level2 PNG ,19.06%,Level1 PNG ,17.1%,Level4 PNG ,5.77%,Level3 PNG ,1.74%
/home/ubuntu/ImageSet/Level1_PNG/11819_right.png ,Level2 PNG ,49.55%,Level1 PNG ,36.57%,Level4 PNG ,9.85%,Level0 PNG ,3.25%,Level3 PNG ,0.78%
/home/ubuntu/ImageSet/Level1_PNG/1027_left.png ,Level2 PNG ,53.87%,Level0 PNG ,39.21%,Level1 PNG ,4.82%,Level4 PNG ,1.95%,Level3 PNG ,0.14%
/home/ubuntu/ImageSet/Level1_PNG/13027_right.png ,Level0 PNG ,88.83%,Level2 PNG ,10.53%,Level1 PNG ,0.61%,Level4 PNG ,0.03%,Level3 PNG ,0.01%
/home/ubuntu/ImageSet/Level1_PNG/16628_right.png ,Level1 PNG ,91.18%,Level0 PNG ,6.75%,Level2 PNG ,1.82%,Level4 PNG ,0.16%,Level3 PNG ,0.09%
/home/ubuntu/ImageSet/Level1_PNG/18392_right.png ,Level0 PNG ,57.21%,Level1 PNG ,27.42%,Level4 PNG ,5.81%,Level2 PNG ,5.02%,Level3 PNG ,4.53%
/home/ubuntu/ImageSet/Level1_PNG/14456_right.png ,Level2 PNG ,96.6%,Level1 PNG ,2.91%,Level0 PNG ,0.3%,Level4 PNG ,0.14%,Level3 PNG ,0.05%
/home/ubuntu/ImageSet/Level1_PNG/17564_right.png ,Level2 PNG ,91.7%,Level4 PNG ,4.53%,Level1 PNG ,2.86%,Level0 PNG ,0.52%,Level3 PNG ,0.39%
/home/ubuntu/ImageSet/Level1_PNG/17840_right.png ,Level0 PNG ,84.35%,Level1 PNG ,12.59%,Level2 PNG ,2.97%,Level3 PNG ,0.07%,Level4 PNG ,0.02%
/home/ubuntu/ImageSet/Level1_PNG/14212_left.png ,Level2 PNG ,83.68%,Level1 PNG ,6.88%,Level4 PNG ,5.09%,Level0 PNG ,2.83%,Level3 PNG ,1.52%
/home/ubuntu/ImageSet/Level1_PNG/17873_right.png ,Level1 PNG ,41.99%,Level0 PNG ,30.59%,Level2 PNG ,25.3%,Level4 PNG ,1.23%,Level3 PNG ,0.88%
/home/ubuntu/ImageSet/Level1_PNG/13659_left.png ,Level0 PNG ,76.05%,Level2 PNG ,13.71%,Level1 PNG ,8.82%,Level4 PNG ,0.77%,Level3 PNG ,0.65%
/home/ubuntu/ImageSet/Level1_PNG/14721_right.png ,Level0 PNG ,97.29%,Level1 PNG ,2.55%,Level2 PNG ,0.13%,Level4 PNG ,0.02%,Level3 PNG ,0.0%
/home/ubuntu/ImageSet/Level1_PNG/13493_right.png ,Level0 PNG ,39.44%,Level1 PNG ,30.49%,Level2 PNG ,23.1%,Level3 PNG ,6.17%,Level4 PNG ,0.8%
/home/ubuntu/ImageSet/Level1_PNG/16808_left.png ,Level0 PNG ,76.64%,Level1 PNG ,22.96%,Level2 PNG ,0.38%,Level3 PNG ,0.01%,Level4 PNG ,0.0%
/home/ubuntu/ImageSet/Level1_PNG/16857_right.png ,Level1 PNG ,67.45%,Level0 PNG ,30.34%,Level2 PNG ,2.13%,Level4 PNG ,0.05%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level1_PNG/11724_left.png ,Level1 PNG ,66.51%,Level0 PNG ,22.41%,Level2 PNG ,9.7%,Level4 PNG ,1.19%,Level3 PNG ,0.19%
/home/ubuntu/ImageSet/Level1_PNG/15576_right.png ,Level0 PNG ,67.81%,Level1 PNG ,16.54%,Level2 PNG ,15.4%,Level3 PNG ,0.19%,Level4 PNG ,0.06%
/home/ubuntu/ImageSet/Level1_PNG/12139_left.png ,Level0 PNG ,93.6%,Level1 PNG ,4.4%,Level2 PNG ,1.29%,Level4 PNG ,0.69%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level1_PNG/16289_right.png ,Level0 PNG ,83.42%,Level1 PNG ,7.1%,Level2 PNG ,7.08%,Level4 PNG ,2.29%,Level3 PNG ,0.11%
/home/ubuntu/ImageSet/Level1_PNG/16524_right.png ,Level0 PNG ,90.61%,Level1 PNG ,8.35%,Level2 PNG ,0.76%,Level4 PNG ,0.25%,Level3 PNG ,0.03%
/home/ubuntu/ImageSet/Level1_PNG/11500_right.png ,Level1 PNG ,75.55%,Level0 PNG ,19.0%,Level4 PNG ,4.04%,Level2 PNG ,1.37%,Level3 PNG ,0.04%
/home/ubuntu/ImageSet/Level1_PNG/15886_right.png ,Level1 PNG ,48.58%,Level0 PNG ,46.14%,Level2 PNG ,5.17%,Level4 PNG ,0.08%,Level3 PNG ,0.02%
